------------------------------------------------------------
Client connecting to 10.0.0.3, TCP port 5000 with pid 92010
Write buffer size:  128 KByte
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  3] local 10.0.0.1 port 47474 connected with 10.0.0.3 port 5000 (ct=136.80 ms)
[ ID] Interval            Transfer    Bandwidth       Write/Err  Rtry     Cwnd/RTT        NetPwr
[  3] 0.0000-1.0000 sec  6.62 MBytes  55.6 Mbits/sec  53/0          0      272K/100730 us  68.96
[  3] 1.0000-2.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      615K/76844 us  85.28
[  3] 2.0000-3.0000 sec  5.00 MBytes  41.9 Mbits/sec  40/0          0      410K/89985 us  58.26
[  3] 3.0000-4.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      410K/72860 us  89.95
[  3] 4.0000-5.0000 sec  4.88 MBytes  40.9 Mbits/sec  39/0          0      545K/72566 us  70.44
[  3] 5.0000-6.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      477K/85470 us  76.68
[  3] 6.0000-7.0000 sec  5.00 MBytes  41.9 Mbits/sec  40/0          0      615K/72381 us  72.43
[  3] 7.0000-8.0000 sec  6.12 MBytes  51.4 Mbits/sec  49/0          0      272K/86994 us  73.83
[  3] 8.0000-9.0000 sec  5.00 MBytes  41.9 Mbits/sec  40/0          0      477K/74271 us  70.59
[  3] 9.0000-10.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      477K/90964 us  72.05
[  3] 10.0000-11.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      545K/84170 us  77.86
[  3] 11.0000-12.0000 sec  4.88 MBytes  40.9 Mbits/sec  39/0          0      615K/75832 us  67.41
[  3] 12.0000-13.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      615K/87456 us  74.94
[  3] 13.0000-14.0000 sec  5.00 MBytes  41.9 Mbits/sec  40/0          0      340K/93656 us  55.98
[  3] 14.0000-15.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      545K/80741 us  81.17
[  3] 15.0000-16.0000 sec  6.12 MBytes  51.4 Mbits/sec  49/0          0      410K/82290 us  78.05
[  3] 16.0000-17.0000 sec  5.00 MBytes  41.9 Mbits/sec  40/0          0      340K/73268 us  71.56
[  3] 17.0000-18.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      410K/82030 us  79.89
[  3] 18.0000-19.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      615K/93310 us  70.23
[  3] 19.0000-20.0000 sec  4.88 MBytes  40.9 Mbits/sec  39/0          0      615K/70421 us  72.59
[  3] 20.0000-21.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      477K/78627 us  83.35
[  3] 21.0000-22.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      615K/99192 us  66.07
[  3] 22.0000-23.0000 sec  5.00 MBytes  41.9 Mbits/sec  40/0          0      615K/100137 us  52.36
[  3] 23.0000-24.0000 sec  6.12 MBytes  51.4 Mbits/sec  49/0          0      615K/97091 us  66.15
[  3] 24.0000-25.0000 sec  5.00 MBytes  41.9 Mbits/sec  40/0          0      615K/96424 us  54.37
[  3] 25.0000-26.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      615K/74638 us  87.81
[  3] 26.0000-27.0000 sec  6.12 MBytes  51.4 Mbits/sec  49/0          0      615K/88255 us  72.77
[  3] 27.0000-28.0000 sec  5.00 MBytes  41.9 Mbits/sec  40/0          0      545K/94327 us  55.58
[  3] 28.0000-29.0000 sec  6.25 MBytes  52.4 Mbits/sec  50/0          0      615K/96617 us  67.83
[  3] 29.0000-30.0000 sec  5.00 MBytes  41.9 Mbits/sec  40/0          0      545K/94960 us  55.21
[  3] 0.0000-30.0164 sec   172 MBytes  48.1 Mbits/sec  1376/0          0       -1K/85550 us  70.23
