------------------------------------------------------------
Client connecting to 10.0.0.4, TCP port 5001 with pid 141505
Write buffer size:  128 KByte
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  3] local 10.0.0.2 port 60772 connected with 10.0.0.4 port 5001 (ct=138.86 ms)
[ ID] Interval            Transfer    Bandwidth       Write/Err  Rtry     Cwnd/RTT        NetPwr
[  3] 0.0000-1.0000 sec  5.88 MBytes  49.3 Mbits/sec  47/0          0       28K/102178 us  60.29
[  3] 1.0000-2.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0         92      438K/113052 us  34.78
[  3] 2.0000-3.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0         29      237K/84639 us  30.97
[  3] 3.0000-4.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0          0      261K/74328 us  35.27
[  3] 4.0000-5.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      275K/89055 us  44.15
[  3] 5.0000-6.0000 sec  2.38 MBytes  19.9 Mbits/sec  19/0          0      285K/104435 us  23.85
[  3] 6.0000-7.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0          0      285K/114004 us  22.99
[  3] 7.0000-8.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      285K/71185 us  55.24
[  3] 8.0000-9.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0          0      287K/78196 us  33.52
[  3] 9.0000-10.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0          0      294K/93748 us  27.96
[  3] 10.0000-11.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      306K/90399 us  43.50
[  3] 11.0000-12.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      337K/90130 us  43.63
[  3] 12.0000-13.0000 sec  2.38 MBytes  19.9 Mbits/sec  19/0          0      387K/98386 us  25.31
[  3] 13.0000-14.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      432K/108587 us  36.21
[  3] 14.0000-15.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0         53      352K/109526 us  23.93
[  3] 15.0000-16.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0         16      271K/104892 us  37.49
[  3] 16.0000-17.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0          0      301K/85815 us  30.55
[  3] 17.0000-18.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0          0      311K/88216 us  29.72
[  3] 18.0000-19.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      316K/109228 us  36.00
[  3] 19.0000-20.0000 sec  2.38 MBytes  19.9 Mbits/sec  19/0          0      316K/123559 us  20.16
[  3] 20.0000-21.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0          0      316K/123856 us  21.17
[  3] 21.0000-22.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      319K/121195 us  32.44
[  3] 22.0000-23.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0          0      332K/122642 us  21.37
[  3] 23.0000-24.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0          0      347K/110177 us  23.79
[  3] 24.0000-25.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      370K/124417 us  31.60
[  3] 25.0000-26.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0         14      311K/99710 us  26.29
[  3] 26.0000-27.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      339K/81388 us  48.31
[  3] 27.0000-28.0000 sec  2.38 MBytes  19.9 Mbits/sec  19/0          0      362K/106932 us  23.29
[  3] 28.0000-29.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      369K/110387 us  35.62
[  3] 29.0000-30.0000 sec  2.50 MBytes  21.0 Mbits/sec  20/0         45      260K/115157 us  22.76
[  3] 0.0000-30.1656 sec  92.9 MBytes  25.8 Mbits/sec  743/0        249       -1K/101647 us  31.76
