------------------------------------------------------------
Client connecting to 10.0.0.3, TCP port 5001 with pid 234661
Write buffer size:  128 KByte
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  3] local 10.0.0.2 port 35170 connected with 10.0.0.3 port 5001 (ct=124.44 ms)
[ ID] Interval            Transfer    Bandwidth       Write/Err  Rtry     Cwnd/RTT        NetPwr
[  3] 0.0000-1.0000 sec  4.50 MBytes  37.7 Mbits/sec  36/0          0      231K/93489 us  50.47
[  3] 1.0000-2.0000 sec  2.88 MBytes  24.1 Mbits/sec  23/0          0      264K/87750 us  34.36
[  3] 2.0000-3.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      231K/89969 us  34.96
[  3] 3.0000-4.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      264K/94583 us  41.57
[  3] 4.0000-5.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      298K/88569 us  35.52
[  3] 5.0000-6.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      364K/82138 us  38.30
[  3] 6.0000-7.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      264K/98271 us  40.01
[  3] 7.0000-8.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      364K/98071 us  32.08
[  3] 8.0000-9.0000 sec  2.88 MBytes  24.1 Mbits/sec  23/0          0      364K/86460 us  34.87
[  3] 9.0000-10.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      264K/84980 us  46.27
[  3] 10.0000-11.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      330K/95848 us  32.82
[  3] 11.0000-12.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      364K/86289 us  36.46
[  3] 12.0000-13.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      364K/81601 us  48.19
[  3] 13.0000-14.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      330K/91675 us  34.31
[  3] 14.0000-15.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      231K/89798 us  35.03
[  3] 15.0000-16.0000 sec  3.62 MBytes  30.4 Mbits/sec  29/0          0      231K/96189 us  39.52
[  3] 16.0000-17.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      330K/89713 us  35.06
[  3] 17.0000-18.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      364K/87510 us  35.95
[  3] 18.0000-19.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      330K/94919 us  33.14
[  3] 19.0000-20.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      231K/96639 us  40.69
[  3] 20.0000-21.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      298K/85450 us  36.81
[  3] 21.0000-22.0000 sec  3.62 MBytes  30.4 Mbits/sec  29/0          0      330K/87868 us  43.26
[  3] 22.0000-23.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      364K/90658 us  34.70
[  3] 23.0000-24.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      330K/80521 us  39.07
[  3] 24.0000-25.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      364K/92311 us  34.08
[  3] 25.0000-26.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      298K/95553 us  41.15
[  3] 26.0000-27.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      364K/90098 us  34.91
[  3] 27.0000-28.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      330K/97197 us  32.36
[  3] 28.0000-29.0000 sec  3.62 MBytes  30.4 Mbits/sec  29/0          0      364K/90792 us  41.87
[  3] 29.0000-30.0000 sec  3.00 MBytes  25.2 Mbits/sec  24/0          0      364K/102311 us  30.75
[  3] 0.0000-30.1458 sec  97.6 MBytes  27.2 Mbits/sec  781/0          0       -1K/90907 us  37.35
