------------------------------------------------------------
Client connecting to 10.0.0.3, TCP port 5001 with pid 235176
Write buffer size:  128 KByte
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  3] local 10.0.0.2 port 35188 connected with 10.0.0.3 port 5001 (ct=138.65 ms)
[ ID] Interval            Transfer    Bandwidth       Write/Err  Rtry     Cwnd/RTT        NetPwr
[  3] 0.0000-1.0000 sec  4.50 MBytes  37.7 Mbits/sec  36/0          0       28K/107274 us  43.99
[  3] 1.0000-2.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          0      369K/85022 us  52.42
[  3] 2.0000-3.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0         16      238K/64108 us  61.34
[  3] 3.0000-4.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      263K/69426 us  56.64
[  3] 4.0000-5.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      275K/73357 us  53.60
[  3] 5.0000-6.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      279K/74458 us  52.81
[  3] 6.0000-7.0000 sec  3.62 MBytes  30.4 Mbits/sec  29/0          0      279K/74834 us  50.79
[  3] 7.0000-8.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      285K/76073 us  51.69
[  3] 8.0000-9.0000 sec  2.88 MBytes  24.1 Mbits/sec  23/0          0      295K/78118 us  38.59
[  3] 9.0000-10.0000 sec  3.62 MBytes  30.4 Mbits/sec  29/0          0      302K/80145 us  47.43
[  3] 10.0000-11.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      312K/82349 us  47.75
[  3] 11.0000-12.0000 sec  3.75 MBytes  31.5 Mbits/sec  30/0          0      339K/88839 us  44.26
[  3] 12.0000-13.0000 sec  4.62 MBytes  38.8 Mbits/sec  37/0          0      386K/100364 us  48.32
[  3] 13.0000-14.0000 sec  3.88 MBytes  32.5 Mbits/sec  31/0          0      460K/101704 us  39.95
[  3] 14.0000-15.0000 sec  5.25 MBytes  44.0 Mbits/sec  42/0          5      404K/115949 us  47.48
[  3] 15.0000-16.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          1      434K/91550 us  48.68
[  3] 16.0000-17.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          0      475K/100332 us  44.42
[  3] 17.0000-18.0000 sec  5.25 MBytes  44.0 Mbits/sec  42/0          0      503K/106061 us  51.90
[  3] 18.0000-19.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          0      523K/109836 us  40.57
[  3] 19.0000-20.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          0      531K/111465 us  39.98
[  3] 20.0000-21.0000 sec  5.25 MBytes  44.0 Mbits/sec  42/0          0      533K/112039 us  49.13
[  3] 21.0000-22.0000 sec  4.75 MBytes  39.8 Mbits/sec  38/0          0      533K/113231 us  43.99
[  3] 22.0000-23.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          3      404K/90318 us  49.34
[  3] 23.0000-24.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          0      458K/103876 us  42.90
[  3] 24.0000-25.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          0      493K/110503 us  40.33
[  3] 25.0000-26.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          6      364K/80244 us  55.54
[  3] 26.0000-27.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          0      397K/86640 us  51.44
[  3] 27.0000-28.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          0      417K/91376 us  48.77
[  3] 28.0000-29.0000 sec  5.25 MBytes  44.0 Mbits/sec  42/0          0      427K/92509 us  59.51
[  3] 29.0000-30.0000 sec  4.25 MBytes  35.7 Mbits/sec  34/0          0      431K/93150 us  47.84
[  3] 0.0000-30.1556 sec   126 MBytes  35.1 Mbits/sec  1009/0         31       -1K/92171 us  47.58
